target_chembl_id,target_name,molecule_chembl_id,activity_type,activity_value,activity_units
CHEMBL1820,Thymidine kinase,CHEMBL2367580,IC50,51000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL1791154,IC50,36000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL52609,IC50,1000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL3143224,IC50,62000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL2367579,IC50,28000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL1791157,IC50,4000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL1791149,IC50,2400.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL1791152,IC50,2300.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL3143223,IC50,143000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL2367577,IC50,2300.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL1791148,IC50,1500.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL3143226,IC50,61000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL63910,IC50,3311.31,nM
CHEMBL1820,Thymidine kinase,CHEMBL65197,IC50,19952.62,nM
CHEMBL1820,Thymidine kinase,CHEMBL16026,IC50,6918.31,nM
CHEMBL1820,Thymidine kinase,CHEMBL103810,IC50,1096.48,nM
CHEMBL1820,Thymidine kinase,CHEMBL63439,IC50,39810.72,nM
CHEMBL1820,Thymidine kinase,CHEMBL101020,IC50,1412.54,nM
CHEMBL1820,Thymidine kinase,CHEMBL406058,IC50,5011.87,nM
CHEMBL1820,Thymidine kinase,CHEMBL53890,IC50,141253.75,nM
CHEMBL1820,Thymidine kinase,CHEMBL405761,IC50,151.36,nM
CHEMBL1820,Thymidine kinase,CHEMBL15985,IC50,15135.61,nM
CHEMBL1820,Thymidine kinase,CHEMBL101730,IC50,30199.52,nM
CHEMBL1820,Thymidine kinase,CHEMBL36877,IC50,50118.72,nM
CHEMBL1820,Thymidine kinase,CHEMBL298986,IC50,301995.17,nM
CHEMBL1820,Thymidine kinase,CHEMBL63463,IC50,12022.64,nM
CHEMBL1820,Thymidine kinase,CHEMBL319254,IC50,39810.72,nM
CHEMBL1820,Thymidine kinase,CHEMBL327494,IC50,501187.23,nM
CHEMBL1820,Thymidine kinase,CHEMBL103978,IC50,199526.23,nM
CHEMBL1820,Thymidine kinase,CHEMBL99634,IC50,269153.48,nM
CHEMBL1820,Thymidine kinase,CHEMBL65438,IC50,3019.95,nM
CHEMBL1820,Thymidine kinase,CHEMBL296595,IC50,7943.28,nM
CHEMBL1820,Thymidine kinase,CHEMBL53835,IC50,1000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL101651,IC50,30199.52,nM
CHEMBL1820,Thymidine kinase,CHEMBL51613,IC50,100000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL103645,IC50,1000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL299415,IC50,50118.72,nM
CHEMBL1820,Thymidine kinase,CHEMBL406300,IC50,1513.56,nM
CHEMBL1820,Thymidine kinase,CHEMBL52562,IC50,1513.56,nM
CHEMBL1820,Thymidine kinase,CHEMBL101143,IC50,100000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL35886,IC50,2511.89,nM
CHEMBL1820,Thymidine kinase,CHEMBL287727,IC50,7943.28,nM
CHEMBL1820,Thymidine kinase,CHEMBL16193,IC50,50118.72,nM
CHEMBL1820,Thymidine kinase,CHEMBL102001,IC50,794.33,nM
CHEMBL1820,Thymidine kinase,CHEMBL318027,IC50,19952.62,nM
CHEMBL1820,Thymidine kinase,CHEMBL420269,IC50,39810.72,nM
CHEMBL1820,Thymidine kinase,CHEMBL64473,IC50,30199.52,nM
CHEMBL1820,Thymidine kinase,CHEMBL293668,IC50,25118.86,nM
CHEMBL1820,Thymidine kinase,CHEMBL297081,IC50,2.2,nM
CHEMBL1820,Thymidine kinase,CHEMBL47089,IC50,2.9,nM
CHEMBL1820,Thymidine kinase,CHEMBL45424,IC50,8.5,nM
CHEMBL1820,Thymidine kinase,CHEMBL42389,IC50,1.7,nM
CHEMBL1820,Thymidine kinase,CHEMBL46884,IC50,1.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL45114,IC50,0.19,nM
CHEMBL1820,Thymidine kinase,CHEMBL418258,IC50,2.1,nM
CHEMBL1820,Thymidine kinase,CHEMBL297987,IC50,200.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL290528,IC50,0.93,nM
CHEMBL1820,Thymidine kinase,CHEMBL43963,IC50,1000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL415909,IC50,40.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL289560,IC50,1.6,nM
CHEMBL1820,Thymidine kinase,CHEMBL44047,IC50,0.66,nM
CHEMBL1820,Thymidine kinase,CHEMBL288683,IC50,0.27,nM
CHEMBL1820,Thymidine kinase,CHEMBL44535,IC50,300.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL47041,IC50,7.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL46502,IC50,260.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL288569,IC50,11.5,nM
CHEMBL1820,Thymidine kinase,CHEMBL42820,IC50,1.8,nM
CHEMBL1820,Thymidine kinase,CHEMBL296690,IC50,700.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL417528,IC50,1650.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL46633,IC50,1.5,nM
CHEMBL1820,Thymidine kinase,CHEMBL42459,IC50,0.95,nM
CHEMBL1820,Thymidine kinase,CHEMBL295657,IC50,1.5,nM
CHEMBL1820,Thymidine kinase,CHEMBL44996,IC50,200.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL47094,IC50,1.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL176768,IC50,28.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL291187,IC50,100.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL46739,IC50,240.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL296195,IC50,23.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL432111,IC50,0.3,nM
CHEMBL1820,Thymidine kinase,CHEMBL46821,IC50,0.85,nM
CHEMBL1820,Thymidine kinase,CHEMBL400618,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL103283,IC50,24000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL605255,IC50,4300.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL3143823,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL238635,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL400411,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL3143826,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL400410,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL392957,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL399413,IC50,84000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL803,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL392346,IC50,1000000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL64616,IC50,10000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL294366,IC50,5500.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL3143935,Ki,700.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL305113,IC50,20000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL292057,IC50,2000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL64298,IC50,10000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL3144572,Ki,2000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL65384,IC50,14000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL294810,IC50,40000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL64766,IC50,8000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL406254,IC50,1300.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL258513,IC50,60000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL425913,IC50,500.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL372171,IC50,750.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL193062,IC50,16000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL347128,IC50,4400.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL192246,IC50,2000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL362939,IC50,15000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL192209,IC50,12000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL195167,IC50,1000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL534931,IC50,3600.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL541128,IC50,4500.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL534708,IC50,4700.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL535149,IC50,5200.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL557156,IC50,2100.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL538078,IC50,1600.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL556363,IC50,16500.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL534929,IC50,770.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL557599,IC50,150.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL558963,IC50,7100.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL558363,IC50,350.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL557571,IC50,1000.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL536959,IC50,8200.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL537410,IC50,5700.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL559182,IC50,2300.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL538570,IC50,2500.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL538319,IC50,550.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL558983,IC50,410.0,nM
CHEMBL1820,Thymidine kinase,CHEMBL537633,IC50,2000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL332551,IC50,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL361708,IC50,7000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL389604,Ki,168.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL398170,Ki,190.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230987,Ki,190.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230886,Ki,370.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL397923,Ki,700.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230781,Ki,190.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL395969,Ki,95.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230779,Ki,500.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230674,Ki,550.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL395968,Ki,210.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230673,Ki,17.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230569,Ki,2000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230568,Ki,11.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230463,Ki,35.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230462,Ki,1.9,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL398149,Ki,0.26,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230354,Ki,0.35,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230353,Ki,8.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230352,Ki,3400.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230248,Ki,137.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL389767,Ki,137.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230246,Ki,7.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230137,Ki,24.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230136,Ki,11.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230135,Ki,126.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL388042,Ki,14.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230456,Ki,12.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL389765,Ki,13.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230455,Ki,55.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL230347,Ki,5.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL438303,Ki,8.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL389802,Ki,45.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL231591,Ki,23.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL231590,Ki,9.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL231492,Ki,5.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL396230,Ki,15.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL248757,Ki,5833.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL410659,IC50,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL75680,IC50,100000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL296586,IC50,20000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL259084,IC50,20500.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL489344,IC50,100000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL523938,IC50,100000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL493937,IC50,663.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL519982,IC50,2.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL521470,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL519395,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL408995,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL507058,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL483532,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL483531,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL520144,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL483526,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL483525,IC50,2.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL453336,IC50,93000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL177820,IC50,500.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL451155,IC50,9250.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL456634,IC50,320.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL459346,IC50,340.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL459343,IC50,2200.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL459345,IC50,11200.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL512747,IC50,7300.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL459577,IC50,1730.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL373937,IC50,1300.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL453937,IC50,540.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL502728,IC50,2900.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL6246,IC50,40.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL375530,IC50,13000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL92361,IC50,390.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL28,IC50,800.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL289277,IC50,2000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL463054,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL556684,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL512054,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL554993,IC50,10.0,ug.mL-1
CHEMBL3629,Casein kinase II alpha,CHEMBL223360,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL572881,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL574738,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL215152,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL103667,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL522892,Kd,1400.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL558752,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL221959,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL483321,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL5416410,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL261849,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL477772,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL191003,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL91829,Kd,3600.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL124660,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL573339,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL608533,Kd,250.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL101253,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL14762,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL278041,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL10,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL440084,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL1336,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL388978,Kd,36.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL1721885,Kd,97.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL535,Kd,81.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL572878,Kd,400.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL119385,Kd,10000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL574060,Ki,780.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL270512,Ki,800.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL572879,Ki,350.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL53418,Ki,40000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL494104,Ki,40000.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL574284,IC50,3600.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL584384,IC50,9600.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL574285,IC50,3200.0,nM
CHEMBL3629,Casein kinase II alpha,CHEMBL50,Ki,1180.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL217092,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL3353410,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL1084546,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL1615025,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL483158,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL1236962,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL1983268,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL1614707,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL598797,Kd,142.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL2017974,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL1230609,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL564829,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL521851,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL1090090,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL1873475,Kd,30000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4079924,Kd,22100.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4105151,Kd,1800.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4104243,Kd,7700.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4074606,Kd,10100.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4069549,Kd,56000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4090566,Kd,7600.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4078248,Kd,10800.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4102519,Kd,6400.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4088340,Kd,45700.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4060902,Kd,27500.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4076899,Kd,68000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4098152,Kd,16900.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4097029,Kd,23600.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4079211,Kd,22300.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4092696,Kd,25600.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4096516,Kd,44200.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4086337,Kd,16100.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4094111,Kd,18400.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4066570,Kd,19200.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4096008,Kd,16500.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4077960,Kd,10700.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4103750,Kd,8900.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4085831,Kd,15400.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4065975,Kd,16300.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4093578,Kd,21000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4101313,Kd,10800.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4084873,Kd,25800.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4063228,Kd,3400.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4071264,Kd,28200.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4092067,Kd,25100.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4103438,Kd,72800.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4103917,Kd,11700.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4077352,Kd,20600.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4073986,Kd,23500.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4093039,Kd,48500.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4076101,Kd,20800.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4079549,Kd,55300.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4103811,Kd,59400.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4091727,Kd,61600.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4070857,Kd,18000.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4095292,Kd,7600.0,nM
CHEMBL2160,Nucleoside diphosphate kinase 2,CHEMBL4068364,Kd,38000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL1725279,Kd,410.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL208637,Ki,1400.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL210928,Ki,1400.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL210032,Ki,1400.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL378627,Ki,1400.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL210963,Ki,1400.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL210618,Ki,1400.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL377383,Ki,1400.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL416056,IC50,360.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL148471,IC50,1000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL221536,IC50,1000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL357490,IC50,1000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL374581,IC50,1000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL386636,IC50,487.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL223367,Ki,10000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL223460,Ki,10000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL373598,Ki,10000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL494089,IC50,81.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL523823,Ki,27.3,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL565286,IC50,1000.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL590109,IC50,4300.0,nM
CHEMBL2468,Death-associated protein kinase 3,CHEMBL1090360,IC50,1000.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL4553820,IC50,9200.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL4434988,IC50,18900.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL1592234,IC50,52000.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL4457001,IC50,166000.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL1370165,IC50,166000.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL1564286,IC50,80000.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL1514618,IC50,138000.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL4564613,IC50,137200.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL4589970,IC50,26800.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL4588628,IC50,4700.0,nM
CHEMBL2469,Uridine-cytidine kinase 2,CHEMBL4575982,IC50,11800.0,nM
